timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2023-07-27T03:59:11.197Z,XBTUSD,Buy,700,29396.5,ZeroMinusTick,9ba2f652-3072-db76-a9fb-9f1e2cfa4342,2381239,0.02381239,700.0,Regular
2023-07-27T04:00:09.586Z,XBTUSD,Sell,1000,29396.0,MinusTick,7a0bda1e-defd-fe49-860c-954a9ad3da90,3401820,0.0340182,1000.0,Regular
2023-07-27T04:00:09.586Z,XBTUSD,Sell,10900,29396.0,ZeroMinusTick,903f7c33-1e77-922f-d57e-edbf47010a23,37079838,0.37079838,10900.0,Regular
2023-07-27T04:00:09.783Z,XBTUSD,Sell,500,29396.0,ZeroMinusTick,3a1a8bc6-b821-38ab-b4e0-f7298279e586,1700910,0.0170091,500.0,Regular
2023-07-27T04:00:10.674Z,XBTUSD,Sell,500,29396.0,ZeroMinusTick,4f1d076e-0ff3-8f18-bc16-b8c082c55299,1700910,0.0170091,500.0,Regular
2023-07-27T04:00:10.882Z,XBTUSD,Sell,14100,29396.0,ZeroMinusTick,2d79afec-9a41-7e11-68bd-329284b26020,47965662,0.47965662,14100.0,Regular
2023-07-27T04:00:11.939Z,XBTUSD,Buy,600,29396.5,PlusTick,6aac6cf1-65fd-524d-eafc-d25eb84ac02f,2041062,0.02041062,600.0,Regular
2023-07-27T04:00:12.091Z,XBTUSD,Sell,11800,29396.0,MinusTick,c336cf49-9272-8e2f-aac8-e18a97501ca1,40141476,0.40141476,11800.0,Regular
2023-07-27T04:00:13.372Z,XBTUSD,Sell,4200,29396.0,ZeroMinusTick,1e65bfd8-c8e5-f586-459a-c1a4ac524a6f,14287644,0.14287644,4200.0,Regular
2023-07-27T04:00:13.372Z,XBTUSD,Sell,1000,29395.0,MinusTick,1f084aa2-651a-216f-cbdf-1580af784d97,3401940,0.0340194,1000.0,Regular
2023-07-27T04:00:13.372Z,XBTUSD,Sell,8900,29395.0,ZeroMinusTick,27ced5a6-5537-b692-2fc1-c2eae24754bc,30277266,0.30277266,8900.0,Regular
2023-07-27T04:00:14.917Z,XBTUSD,Sell,11900,29395.0,ZeroMinusTick,3847ea88-c9cb-2ddd-5fb8-b054a8cff438,40483086,0.40483086,11900.0,Regular
2023-07-27T04:00:15.204Z,XBTUSD,Sell,3600,29395.0,ZeroMinusTick,96e8627c-f4df-f152-21f4-03dbd28d04b3,12246984,0.12246984,3600.0,Regular
2023-07-27T04:00:15.884Z,XBTUSD,Sell,14100,29395.0,ZeroMinusTick,735d2960-98db-5181-2a49-77d07095c1b9,47967354,0.47967354,14100.0,Regular
2023-07-27T04:00:16.922Z,XBTUSD,Buy,29900,29395.5,PlusTick,f651628e-3907-52bf-53ee-f3e8eb2d97a7,101716212,1.01716212,29900.0,Regular
