timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2023-07-25T15:59:51.313Z,XBTUSD,Buy,3700,29165.5,ZeroMinusTick,988f9935-d697-a324-501e-17d5b482196b,12686227,0.12686227,3700.0,Regular
2023-07-25T16:00:15.156Z,XBTUSD,Sell,28800,29165.0,MinusTick,68573cbe-08d3-334e-813a-3b2e46c85052,98748576,0.98748576,28800.0,Regular
2023-07-25T16:00:15.627Z,XBTUSD,Sell,2400,29165.0,ZeroMinusTick,a14b05c2-05e3-97b2-5564-619dead68781,8229048,0.08229048,2400.0,Regular
2023-07-25T16:00:19.146Z,XBTUSD,Buy,6600,29165.5,PlusTick,77cc4792-75b4-3a39-b89a-4e6b10db4603,22629486,0.22629486,6600.0,Regular
2023-07-25T16:00:19.146Z,XBTUSD,Buy,200,29165.5,ZeroPlusTick,7eff3ef4-8a87-460f-4c5d-7d2dfa14e300,685742,0.00685742,200.0,Regular
2023-07-25T16:00:19.146Z,XBTUSD,Buy,100,29165.5,ZeroPlusTick,c003c426-c3b1-e426-f7df-624902b8224f,342871,0.00342871,100.0,Regular
2023-07-25T16:00:19.146Z,XBTUSD,Buy,18800,29165.5,ZeroPlusTick,234a57be-7aef-522e-7c46-018b86308aad,64459748,0.64459748,18800.0,Regular
2023-07-25T16:00:21.005Z,XBTUSD,Buy,600,29165.5,ZeroPlusTick,e144ea6e-3918-b531-bb3a-ce71178388a9,2057226,0.02057226,600.0,Regular
2023-07-25T16:00:21.009Z,XBTUSD,Buy,800,29165.5,ZeroPlusTick,9c5d446f-d111-bdf4-06d1-48f0c4fa9697,2742968,0.02742968,800.0,Regular
2023-07-25T16:00:21.009Z,XBTUSD,Buy,100,29165.5,ZeroPlusTick,a82e1114-60c9-7c20-d03a-2e1e4f783153,342871,0.00342871,100.0,Regular
2023-07-25T16:00:21.009Z,XBTUSD,Buy,3200,29165.5,ZeroPlusTick,d7421fc0-3bce-a46b-cba6-a4d214dafce1,10971872,0.10971872,3200.0,Regular
2023-07-25T16:00:21.009Z,XBTUSD,Buy,100,29165.5,ZeroPlusTick,0fcc2ee7-951a-5831-9c44-813f0d20bfb7,342871,0.00342871,100.0,Regular
2023-07-25T16:00:21.009Z,XBTUSD,Buy,300,29165.5,ZeroPlusTick,e8a429f1-4d01-7761-5ba3-d971cbeefcf8,1028613,0.01028613,300.0,Regular
2023-07-25T16:00:51.048Z,XBTUSD,Buy,2000,29169.5,PlusTick,104c2df4-d432-dbc0-24ef-90d335a1da32,6856480,0.0685648,2000.0,Regular
2023-07-25T16:00:51.071Z,XBTUSD,Buy,100,29170.5,PlusTick,fb29ff02-4101-f405-d835-c5b2d8e32826,342812,0.00342812,100.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,200,29175.5,PlusTick,8837dcab-abc0-b768-b006-0144eb6b7baf,685506,0.00685506,200.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,4200,29175.5,ZeroPlusTick,46fdcf4f-8367-e48e-8070-89086e44cce0,14395626,0.14395626,4200.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,100,29175.5,ZeroPlusTick,46957cf8-abdc-aa29-6fe0-e6424bb9d7e7,342753,0.00342753,100.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,20100,29175.5,ZeroPlusTick,14a7eb2c-24e1-2b1f-2361-fa11c62a1f11,68893353,0.68893353,20100.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,45200,29175.5,ZeroPlusTick,8e9cdb7f-1fcc-7baa-af6e-9264c0a80dc0,154924356,1.54924356,45200.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,11600,29175.5,ZeroPlusTick,665a104e-3952-e670-a460-5fdad521a640,39759348,0.39759348,11600.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,19100,29175.5,ZeroPlusTick,1beb455f-bae3-c507-b246-8b352c02652a,65465823,0.65465823,19100.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,1900,29175.5,ZeroPlusTick,2bc9a151-08a0-f322-c069-b733f4b7c639,6512307,0.06512307,1900.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,5600,29175.5,ZeroPlusTick,4b51622f-f61b-c9af-3417-2b44ee7fcc88,19194168,0.19194168,5600.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,12700,29175.5,ZeroPlusTick,bf142002-d3d8-4b2c-a279-f65b2d8ae230,43529631,0.43529631,12700.0,Regular
2023-07-25T16:01:22.299Z,XBTUSD,Sell,100,29175.5,ZeroPlusTick,789d9260-732b-75d7-3031-7665ef8af076,342753,0.00342753,100.0,Regular
2023-07-25T16:01:34.304Z,XBTUSD,Sell,11300,29172.5,MinusTick,7dbe260e-0fb6-d279-0133-1d1f51689d57,38735157,0.38735157,11300.0,Regular
2023-07-25T16:01:34.304Z,XBTUSD,Sell,1000,29172.5,ZeroMinusTick,52cdf250-46b2-ae84-4412-0779377eb7de,3427890,0.0342789,1000.0,Regular
2023-07-25T16:01:34.304Z,XBTUSD,Sell,5000,29172.5,ZeroMinusTick,3480548d-ea6a-16b5-5688-bff53d3c7da1,17139450,0.1713945,5000.0,Regular
2023-07-25T16:01:34.304Z,XBTUSD,Sell,100,29172.5,ZeroMinusTick,82a6e516-2ba5-068f-2b8d-6016cd0c0e7e,342789,0.00342789,100.0,Regular
