timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2023-07-28T03:58:31.690Z,XBTUSD,Sell,9600,29247.5,ZeroMinusTick,5008943a-2892-e949-c89e-9c81a476ad12,32823360,0.3282336,9600.0,Regular
2023-07-28T04:00:32.598Z,XBTUSD,Sell,100,29242.5,MinusTick,e0125670-2944-2a84-ff87-9814684ce63c,341968,0.00341968,100.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,100,29243.0,PlusTick,18b19430-30e8-543a-a3df-db47b5b4bac9,341962,0.00341962,100.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,3800,29243.0,ZeroPlusTick,fc33d285-6258-ed74-e778-b290760af7ba,12994556,0.12994556,3800.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,30000,29243.0,ZeroPlusTick,15aaeef0-6fe7-151b-66db-867370b33dd1,102588600,1.025886,30000.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,5100,29243.0,ZeroPlusTick,42ef2f63-e801-4f94-374a-5a7cb63b93f4,17440062,0.17440062,5100.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,2400,29243.0,ZeroPlusTick,42817046-0681-e76d-6019-7b2b70517243,8207088,0.08207088,2400.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,600,29243.0,ZeroPlusTick,f81949e2-de03-fc05-82f0-02b4afb532f8,2051772,0.02051772,600.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,29900,29243.0,ZeroPlusTick,bee20c52-4601-eef2-27c8-e6b189365fe0,102246638,1.02246638,29900.0,Regular
2023-07-28T04:00:41.260Z,XBTUSD,Buy,100,29243.0,ZeroPlusTick,c9b751db-ca73-ca02-9a9d-9240ed7b759d,341962,0.00341962,100.0,Regular
2023-07-28T04:01:07.882Z,XBTUSD,Sell,100,29245.5,PlusTick,f1d07154-b838-0d3f-e342-f75b8408e0cb,341933,0.00341933,100.0,Regular
2023-07-28T04:01:07.882Z,XBTUSD,Sell,100,29245.5,ZeroPlusTick,9fd3c0d2-069e-c1e3-ff3f-0b7117e5fd0d,341933,0.00341933,100.0,Regular
2023-07-28T04:01:11.687Z,XBTUSD,Sell,400,29245.5,ZeroPlusTick,27827bd9-c169-aa79-0ff6-6801bb1b4a58,1367732,0.01367732,400.0,Regular
2023-07-28T04:01:11.687Z,XBTUSD,Sell,100,29245.5,ZeroPlusTick,051025d7-2e67-fa3f-c6d6-e756365ed6b8,341933,0.00341933,100.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,7700,29245.5,ZeroPlusTick,6bfa1243-ffb6-0a25-772e-f0f67341545d,26328841,0.26328841,7700.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,400,29245.5,ZeroPlusTick,b3f2c012-e9db-66e5-78b1-6981e68178a5,1367732,0.01367732,400.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,100,29245.5,ZeroPlusTick,9eac38a7-0d49-4f73-7991-bb19e09fbffe,341933,0.00341933,100.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,200,29245.5,ZeroPlusTick,f45ddafa-2940-1d13-9e5c-67b4ff3607f9,683866,0.00683866,200.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,600,29245.5,ZeroPlusTick,2003a279-1bc9-ec8f-4b3b-690cac404178,2051598,0.02051598,600.0,Regular
2023-07-28T04:01:11.697Z,XBTUSD,Sell,200,29245.5,ZeroPlusTick,094ea9e9-93ea-262a-5e95-652dcda13486,683866,0.00683866,200.0,Regular
2023-07-28T04:01:13.118Z,XBTUSD,Sell,30800,29242.5,MinusTick,c1252a8d-34b1-92a9-9ea2-83fc0b3662a1,105326144,1.05326144,30800.0,Regular
2023-07-28T04:01:14.028Z,XBTUSD,Sell,100,29239.5,MinusTick,0cb1f4b5-76d1-a74d-80e9-23308731299a,342003,0.00342003,100.0,Regular
2023-07-28T04:01:15.406Z,XBTUSD,Buy,100,29239.5,ZeroMinusTick,c22ef637-a0d5-a5bd-d78e-3eb8dca768dc,342003,0.00342003,100.0,Regular
2023-07-28T04:01:24.930Z,XBTUSD,Sell,6700,29237.5,MinusTick,0cef5f50-8b41-0cae-18bf-42508059406d,22915809,0.22915809,6700.0,Regular
2023-07-28T04:01:24.930Z,XBTUSD,Sell,5800,29237.5,ZeroMinusTick,7c2c86fc-55e7-9630-c794-f9dbb9278964,19837566,0.19837566,5800.0,Regular
2023-07-28T04:01:24.930Z,XBTUSD,Sell,1900,29237.5,ZeroMinusTick,ad2847c8-f90e-d54d-fcce-572ddc9a97b4,6498513,0.06498513,1900.0,Regular
2023-07-28T04:01:24.930Z,XBTUSD,Sell,200,29237.5,ZeroMinusTick,99c5821b-58c0-31ce-c561-9d3164a0b51d,684054,0.00684054,200.0,Regular
2023-07-28T04:01:50.169Z,XBTUSD,Sell,5000,29232.0,MinusTick,94d84559-162f-97d6-5cf6-4a26ae3167cd,17104550,0.1710455,5000.0,Regular
2023-07-28T04:02:46.312Z,XBTUSD,Sell,100,29232.0,ZeroMinusTick,4b928ea5-dc3a-d547-eeb4-c1a38aaeaee2,342091,0.00342091,100.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,700,29232.0,ZeroMinusTick,b3cd8bce-3d4b-ad0e-8f69-78c95a2b7f2a,2394637,0.02394637,700.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,6700,29232.0,ZeroMinusTick,1e45bd4f-48d9-7e1c-7ba9-a9bc1dd46381,22920097,0.22920097,6700.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,200,29232.0,ZeroMinusTick,9c65072c-02a3-dc47-8898-12524507ebf1,684182,0.00684182,200.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,100,29232.0,ZeroMinusTick,754dae97-8f34-d59e-f69b-ed4a4f0fce64,342091,0.00342091,100.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,100,29231.5,MinusTick,868dc262-14e2-6fda-1e45-3c3f780bd42a,342097,0.00342097,100.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,3300,29228.5,MinusTick,7c78a0f4-e691-c86d-f79c-061142bf6499,11290356,0.11290356,3300.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,3300,29228.0,MinusTick,bcfb9e33-4747-5562-54f5-fb41d3b56b77,11290554,0.11290554,3300.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,3300,29227.5,MinusTick,51c71b50-40a1-704e-be1a-2059aa7b5fba,11290752,0.11290752,3300.0,Regular
2023-07-28T04:02:46.313Z,XBTUSD,Sell,3300,29227.0,MinusTick,78283d13-7797-279d-4dea-d96fa96fa748,11290917,0.11290917,3300.0,Regular
2023-07-28T04:02:46.334Z,XBTUSD,Sell,3300,29226.5,MinusTick,61b1e71f-4c13-8448-7800-2310cdfa4377,11291115,0.11291115,3300.0,Regular
2023-07-28T04:03:00.010Z,XBTUSD,Buy,300,29226.0,MinusTick,707a8d19-c423-98ec-e1e6-c19822b69fbc,1026483,0.01026483,300.0,Regular
2023-07-28T04:03:00.010Z,XBTUSD,Buy,2300,29226.0,ZeroMinusTick,09766223-d68a-990d-4b07-b7b792efba51,7869703,0.07869703,2300.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,100,29225.5,MinusTick,d7b4e358-768e-7b40-8bfa-97d490744e46,342167,0.00342167,100.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,100,29225.5,ZeroMinusTick,d011ea2d-0491-a39c-246e-c108146b857f,342167,0.00342167,100.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,5800,29225.5,ZeroMinusTick,800c7d22-6905-34bd-3f6a-c8ed2c6fc271,19845686,0.19845686,5800.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,6600,29225.5,ZeroMinusTick,eee2b44e-e81c-00c8-d4b6-653430223fbe,22583022,0.22583022,6600.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,300,29225.5,ZeroMinusTick,37016595-9474-be81-95e6-346b94ec8481,1026501,0.01026501,300.0,Regular
2023-07-28T04:03:24.363Z,XBTUSD,Sell,9600,29225.5,ZeroMinusTick,94a59d9b-3a77-746c-9a4b-5c13dfdceaed,32848032,0.32848032,9600.0,Regular
2023-07-28T04:03:46.893Z,XBTUSD,Sell,100,29223.5,MinusTick,e1cd768e-3318-15e4-7cba-f9ac6535ca82,342190,0.0034219,100.0,Regular
2023-07-28T04:03:46.893Z,XBTUSD,Sell,27100,29223.5,ZeroMinusTick,c8806da6-2afd-7cdc-7ebc-bd8ce8a0e585,92733490,0.9273349,27100.0,Regular
2023-07-28T04:03:46.893Z,XBTUSD,Sell,34600,29223.5,ZeroMinusTick,45ec510a-c1df-c116-34f3-fbeab475c89d,118397740,1.1839774,34600.0,Regular
2023-07-28T04:03:54.514Z,XBTUSD,Sell,2100,29221.5,MinusTick,6a40db2e-fd2c-04b2-c14e-125eab6ecd19,7186494,0.07186494,2100.0,Regular
2023-07-28T04:03:54.514Z,XBTUSD,Sell,7900,29221.5,ZeroMinusTick,116d261a-b5d9-2428-84a4-84c50bbdc859,27034906,0.27034906,7900.0,Regular
2023-07-28T04:04:27.278Z,XBTUSD,Sell,2600,29221.0,MinusTick,57e2ecc1-c4b6-41c0-6af3-0dd8523fc859,8897720,0.0889772,2600.0,Regular
2023-07-28T04:04:27.278Z,XBTUSD,Sell,25400,29221.0,ZeroMinusTick,7b78e8cc-d459-cdbd-572b-ab9cdc6d34dd,86923880,0.8692388,25400.0,Regular
2023-07-28T04:05:04.823Z,XBTUSD,Sell,100,29220.0,MinusTick,ac12d721-5313-422f-11c1-29959e007958,342231,0.00342231,100.0,Regular
2023-07-28T04:05:04.823Z,XBTUSD,Sell,19600,29220.0,ZeroMinusTick,679ac5ad-5b6a-b547-d848-439bb6f0ee86,67077276,0.67077276,19600.0,Regular
2023-07-28T04:05:20.173Z,XBTUSD,Sell,22100,29218.0,MinusTick,f150048b-0047-84a4-3b46-8f08f027754f,75638355,0.75638355,22100.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,1100,29218.0,ZeroMinusTick,be7b60d4-b4e1-c18f-3ce2-f6fdbd58fdda,3764805,0.03764805,1100.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,15600,29218.0,ZeroMinusTick,33a707b1-4f4a-6707-9c00-1c5d29eda9f4,53391780,0.5339178,15600.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,200,29218.0,ZeroMinusTick,fa52d69d-438b-c9a6-baed-7ad15f4c1fe9,684510,0.0068451,200.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,500,29218.0,ZeroMinusTick,fb18e183-6a85-ca2a-fcb3-3f77644bfa70,1711275,0.01711275,500.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,6100,29218.0,ZeroMinusTick,af18ce39-65a5-39d5-5754-fca49d52a3e3,20877555,0.20877555,6100.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,9900,29218.0,ZeroMinusTick,3ad6ec6a-d0e4-351b-d69b-0e35b87517b2,33883245,0.33883245,9900.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,900,29218.0,ZeroMinusTick,4d445c19-6586-328b-52b0-d04589aad5f0,3080295,0.03080295,900.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,2400,29218.0,ZeroMinusTick,3df1bebe-e63f-c8a3-221e-a1182dc86d06,8214120,0.0821412,2400.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,700,29218.0,ZeroMinusTick,56e49a00-da15-cae2-d7ae-30a530739e40,2395785,0.02395785,700.0,Regular
2023-07-28T04:05:58.282Z,XBTUSD,Sell,12600,29218.0,ZeroMinusTick,054ffdbd-332f-3861-a4c7-24cb36489bc8,43124130,0.4312413,12600.0,Regular
2023-07-28T04:06:57.769Z,XBTUSD,Sell,2100,29218.0,ZeroMinusTick,bbd3cbf2-056d-b34f-b7a9-61e92131be75,7187355,0.07187355,2100.0,Regular
2023-07-28T04:06:57.896Z,XBTUSD,Sell,2100,29218.0,ZeroMinusTick,08f8e9e7-02d6-4768-bfb0-f13777b0acbc,7187355,0.07187355,2100.0,Regular
