timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2023-07-23T04:00:03.546Z,XBTUSD,Buy,100,29837.0,ZeroPlusTick,a093a771-f7e6-53ef-bbdf-2719df4b00c8,335154,0.00335154,100.0,Regular
2023-07-23T04:00:08.232Z,XBTUSD,Buy,100,29839.0,PlusTick,ad0a4237-8bc4-0ffe-5e70-52c35b07f2cb,335132,0.00335132,100.0,Regular
2023-07-23T04:00:08.232Z,XBTUSD,Buy,300,29841.0,PlusTick,4d4d7034-1538-fcf4-cb59-f058d7a0a204,1005327,0.01005327,300.0,Regular
2023-07-23T04:00:08.232Z,XBTUSD,Buy,12300,29841.5,PlusTick,d9259e38-fd55-6b1b-7517-d38e2e6a0254,41217792,0.41217792,12300.0,Regular
2023-07-23T04:00:09.951Z,XBTUSD,Buy,14100,29841.5,ZeroPlusTick,8e0f83c3-a0da-de2c-4516-58b59c0f67fa,47249664,0.47249664,14100.0,Regular
2023-07-23T04:00:10.715Z,XBTUSD,Buy,12600,29841.5,ZeroPlusTick,29c0dabd-1873-bacc-47bc-6203cc5faff6,42223104,0.42223104,12600.0,Regular
2023-07-23T04:00:12.456Z,XBTUSD,Buy,6200,29841.5,ZeroPlusTick,c93f30ad-c5e7-a31c-145d-8dd0e8cdfce9,20776448,0.20776448,6200.0,Regular
2023-07-23T04:00:12.456Z,XBTUSD,Buy,8000,29841.5,ZeroPlusTick,10e2002e-8d3d-fe61-2708-212b1847d077,26808320,0.2680832,8000.0,Regular
2023-07-23T04:00:13.517Z,XBTUSD,Buy,12700,29841.5,ZeroPlusTick,e90621da-bbf6-1097-553e-9c7054fc3345,42558208,0.42558208,12700.0,Regular
2023-07-23T04:00:13.830Z,XBTUSD,Buy,3700,29841.5,ZeroPlusTick,43cf8212-f158-7133-3dea-cab37df9de7a,12398848,0.12398848,3700.0,Regular
2023-07-23T04:00:14.967Z,XBTUSD,Buy,6700,29841.5,ZeroPlusTick,635efa96-a795-1bd5-1c88-3dedda593b16,22451968,0.22451968,6700.0,Regular
2023-07-23T04:00:14.967Z,XBTUSD,Buy,300,29841.5,ZeroPlusTick,82d507d4-4d5d-69f3-b470-ab5de0897224,1005312,0.01005312,300.0,Regular
2023-07-23T04:00:14.967Z,XBTUSD,Buy,2500,29841.5,ZeroPlusTick,f4749947-1e6a-5082-7f7d-339bd50e6da1,8377600,0.083776,2500.0,Regular
2023-07-23T04:00:14.967Z,XBTUSD,Buy,100,29842.5,PlusTick,080341dd-9326-b8aa-c540-470228266d3f,335093,0.00335093,100.0,Regular
2023-07-23T04:00:14.967Z,XBTUSD,Buy,4600,29843.0,PlusTick,4aeefe54-9abd-f5df-929d-6edbb35d735e,15414002,0.15414002,4600.0,Regular
2023-07-23T04:00:16.027Z,XBTUSD,Buy,2100,29843.0,ZeroPlusTick,52ec0f0b-9d78-8d46-f8df-1246a0ee2e05,7036827,0.07036827,2100.0,Regular
