timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,trdType
2023-07-22T15:59:43.404Z,XBTUSD,Sell,4200,29900.0,ZeroMinusTick,b147a1b6-44f4-0ba9-f000-88ec172e23e3,14046816,0.14046816,4200.0,Regular
2023-07-22T16:00:05.446Z,XBTUSD,Buy,4600,29900.5,PlusTick,503428a0-7948-d8a4-2eca-f07647d66d25,15384378,0.15384378,4600.0,Regular
2023-07-22T16:00:06.000Z,XBTUSD,Buy,1300,29900.5,ZeroPlusTick,2913d85a-094b-abd2-13ee-61cb8bac9f71,4347759,0.04347759,1300.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,69800,29900.5,ZeroPlusTick,388ba730-27eb-4518-6c4c-bfdf56aa0743,233441214,2.33441214,69800.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,2200,29900.5,ZeroPlusTick,ddd316ec-d8d1-d55a-b0dd-8a96a2a0d791,7357746,0.07357746,2200.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,6100,29900.5,ZeroPlusTick,83bb1a16-0e97-ef02-e03b-7fb07d1fbed5,20401023,0.20401023,6100.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,100,29900.5,ZeroPlusTick,82157dee-464d-d799-c84f-b78fb9b3d738,334443,0.00334443,100.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,900,29900.5,ZeroPlusTick,b9d54191-2c91-b943-73a0-d128cfbded73,3009987,0.03009987,900.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,47700,29900.5,ZeroPlusTick,c1163bf3-7216-9734-e035-240b2a1c6fef,159529311,1.59529311,47700.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,29900,29900.5,ZeroPlusTick,ec57cfaa-7c09-f705-e6f6-aac27a0e177b,99998457,0.99998457,29900.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,3800,29900.5,ZeroPlusTick,f0253eda-fa7e-dda8-8b14-c10d50906b93,12708834,0.12708834,3800.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,30000,29900.5,ZeroPlusTick,a4fea5ae-e292-d5c4-90f8-e1ed57355190,100332900,1.003329,30000.0,Regular
2023-07-22T16:00:06.159Z,XBTUSD,Buy,100,29900.5,ZeroPlusTick,75b96947-3601-7aab-d057-521d55515d87,334443,0.00334443,100.0,Regular
2023-07-22T16:00:35.904Z,XBTUSD,Sell,12000,29901.0,PlusTick,fdf00bf4-6fc2-c795-e05e-49e8671b6eaa,40132440,0.4013244,12000.0,Regular
2023-07-22T16:00:40.605Z,XBTUSD,Buy,1100,29901.5,PlusTick,c118f670-a7c5-c2d7-fc74-4ade09ad0f46,3678741,0.03678741,1100.0,Regular
2023-07-22T16:00:40.605Z,XBTUSD,Buy,100,29901.5,ZeroPlusTick,f1a88ca9-d6e0-f171-46f5-7daba0078be6,334431,0.00334431,100.0,Regular
