timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-25T04:00:02.741533,2023-07-25 04:00:01.081187,True,0,1,0,0,0,on_error,ERROR,'content-length', ""
2023-07-25T04:00:15.920967,2023-07-25 04:00:15.910685,True,0,1,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-25T04:00:15.931291,2023-07-25 04:00:15.910685,True,0,1,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-25T04:00:15.958012,2023-07-25 04:00:15.910685,False,0,1,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-25T04:00:36.455415,2023-07-25 04:00:15.910685,False,0,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:00:46.302256,2023-07-25 04:00:15.910685,False,0,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:00:56.424801,2023-07-25 04:00:15.910685,False,0,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:00.115469,2023-07-25 04:00:15.910685,False,0,1,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-25T04:01:00.125987,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_message,ACTION,partial, ""
2023-07-25T04:01:06.563084,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:16.408232,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:26.541156,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:36.368182,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:46.504905,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:56.346134,2023-07-25 04:00:15.910685,False,1,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:01:58.179735,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:02:06.479016,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:02:16.611792,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:02:26.447690,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:02:36.586950,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:02:46.417535,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:02:56.550570,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:06.386536,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:16.523473,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:26.662263,2023-07-25 04:00:15.910685,False,2,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:26.984401,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:03:36.497342,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:46.625812,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:03:56.674257,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:06.591860,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:16.739938,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:26.578172,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:36.699578,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:46.541537,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:04:56.662759,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:06.494076,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:16.602594,2023-07-25 04:00:15.910685,False,3,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:24.604267,2023-07-25 04:00:15.910685,False,4,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:05:26.779081,2023-07-25 04:00:15.910685,False,4,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:26.877499,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:05:36.614976,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:46.736140,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:05:56.878066,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:06.726143,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:16.846454,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:26.592781,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:36.715175,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:46.847706,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:06:56.678498,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:06.920777,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:16.657693,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:26.891677,2023-07-25 04:00:15.910685,False,5,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:32.110131,2023-07-25 04:00:15.910685,False,6,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:32.161827,2023-07-25 04:00:15.910685,False,7,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:32.208285,2023-07-25 04:00:15.910685,False,8,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:32.260089,2023-07-25 04:00:15.910685,False,9,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:32.301646,2023-07-25 04:00:15.910685,False,10,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:36.723033,2023-07-25 04:00:15.910685,False,10,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:46.768568,2023-07-25 04:00:15.910685,False,10,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-25T04:07:51.465443,2023-07-25 04:00:15.910685,False,11,1,0,0,0,on_message,ACTION,insert, ""
2023-07-25T04:07:56.906311,2023-07-25 04:00:15.910685,False,11,1,0,0,0,on_pong,HEARTBEAT,response, "pong"
