timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-22T16:00:03.764,2023-07-22 16:00:03.743766,True,0,0,0,0,0,on_open,OPEN,ok,Connection opened on websocket!
2023-07-22T16:00:03.785,2023-07-22 16:00:03.743766,True,0,0,0,0,0,on_open,SUBSCRIBE,send,"{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-22T16:00:03.816,2023-07-22 16:00:03.743766,False,0,0,0,0,0,on_message,INFO,,"{'remaining': 179},{'info': 'Welcome to the BitMEX Realtime API.', 'version': '2.0.0', 'timestamp': '2023-07-22T16:00:03.554Z', 'docs': 'https://www.bitmex.com/app/wsAPI', 'heartbeatEnabled': False, 'limit': {'remaining': 179}}"
2023-07-22T16:00:04.311,2023-07-22 16:00:03.743766,False,0,0,0,0,0,on_message,SUBSCRIBE,true,trade:XBTUSD
2023-07-22T16:00:04.326,2023-07-22 16:00:03.743766,False,1,0,0,0,0,on_message,ACTION,partial,
2023-07-22T16:00:05.841,2023-07-22 16:00:03.743766,False,2,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:00:06.152,2023-07-22 16:00:03.743766,False,3,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:00:06.456,2023-07-22 16:00:03.743766,False,4,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:00:24.273,2023-07-22 16:00:03.743766,False,4,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:00:34.102,2023-07-22 16:00:03.743766,False,4,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:00:36.280,2023-07-22 16:00:03.743766,False,5,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:00:40.758,2023-07-22 16:00:03.743766,False,6,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:00:44.246,2023-07-22 16:00:03.743766,False,6,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:00:54.379,2023-07-22 16:00:03.743766,False,6,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:04.219,2023-07-22 16:00:03.743766,False,6,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:10.967,2023-07-22 16:00:03.743766,False,7,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:01:14.350,2023-07-22 16:00:03.743766,False,7,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:24.187,2023-07-22 16:00:03.743766,False,7,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:33.710,2023-07-22 16:00:03.743766,False,8,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:01:34.319,2023-07-22 16:00:03.743766,False,8,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:44.461,2023-07-22 16:00:03.743766,False,8,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:01:52.752,2023-07-22 16:00:03.743766,False,9,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:01:54.286,2023-07-22 16:00:03.743766,False,9,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:02:00.118,2023-07-22 16:00:03.743766,False,10,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:02:01.352,2023-07-22 16:00:03.743766,False,11,0,0,0,0,on_message,ACTION,insert,
2023-07-22T16:02:04.420,2023-07-22 16:00:03.743766,False,11,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:02:14.255,2023-07-22 16:00:03.743766,False,11,0,0,0,0,on_pong,HEARTBEAT,response,pong
2023-07-22T16:02:23.158,2023-07-22 16:00:03.743766,False,12,0,0,0,0,on_message,ACTION,insert,
