timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-27T16:00:03.573569,2023-07-27 16:00:03.547949,True,0,0,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-27T16:00:03.588872,2023-07-27 16:00:03.547949,True,0,0,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-27T16:00:03.619866,2023-07-27 16:00:03.547949,False,0,0,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-27T16:00:03.943421,2023-07-27 16:00:03.547949,False,0,0,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-27T16:00:03.959019,2023-07-27 16:00:03.547949,False,1,0,0,0,0,on_message,ACTION,partial, ""
2023-07-27T16:00:05.354340,2023-07-27 16:00:03.547949,False,2,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:05.390249,2023-07-27 16:00:03.547949,False,3,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:05.426132,2023-07-27 16:00:03.547949,False,4,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:05.656014,2023-07-27 16:00:03.547949,False,5,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:05.973635,2023-07-27 16:00:03.547949,False,6,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:14.273126,2023-07-27 16:00:03.547949,False,7,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:20.717894,2023-07-27 16:00:03.547949,False,8,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:23.990269,2023-07-27 16:00:03.547949,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T16:00:26.243518,2023-07-27 16:00:03.547949,False,9,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:33.917750,2023-07-27 16:00:03.547949,False,9,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T16:00:40.374423,2023-07-27 16:00:03.547949,False,10,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:42.938820,2023-07-27 16:00:03.547949,False,11,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:42.975091,2023-07-27 16:00:03.547949,False,12,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:43.450067,2023-07-27 16:00:03.547949,False,13,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:43.491516,2023-07-27 16:00:03.547949,False,14,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:43.532828,2023-07-27 16:00:03.547949,False,15,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:43.579619,2023-07-27 16:00:03.547949,False,16,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:44.054023,2023-07-27 16:00:03.547949,False,16,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T16:00:46.216413,2023-07-27 16:00:03.547949,False,17,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:52.353591,2023-07-27 16:00:03.547949,False,18,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:53.792671,2023-07-27 16:00:03.547949,False,19,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:00:54.203034,2023-07-27 16:00:03.547949,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T16:00:55.420431,2023-07-27 16:00:03.547949,False,20,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:01:03.925751,2023-07-27 16:00:03.547949,False,20,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T16:01:09.556239,2023-07-27 16:00:03.547949,False,21,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T16:01:12.937283,2023-07-27 16:00:03.547949,False,22,0,0,0,0,on_message,ACTION,insert, ""
