timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-28T04:00:02.663060,2023-07-28 04:00:02.640405,True,0,0,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-28T04:00:02.678408,2023-07-28 04:00:02.640405,True,0,0,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-28T04:00:02.699233,2023-07-28 04:00:02.640405,False,0,0,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-28T04:00:02.924803,2023-07-28 04:00:02.640405,False,0,0,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-28T04:00:02.945367,2023-07-28 04:00:02.640405,False,1,0,0,0,0,on_message,ACTION,partial, ""
2023-07-28T04:00:22.887642,2023-07-28 04:00:02.640405,False,1,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:00:32.728051,2023-07-28 04:00:02.640405,False,2,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:00:32.882481,2023-07-28 04:00:02.640405,False,2,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:00:41.397829,2023-07-28 04:00:02.640405,False,3,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:00:42.906924,2023-07-28 04:00:02.640405,False,3,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:00:52.913219,2023-07-28 04:00:02.640405,False,3,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:02.926608,2023-07-28 04:00:02.640405,False,3,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:08.006558,2023-07-28 04:00:02.640405,False,4,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:11.827452,2023-07-28 04:00:02.640405,False,5,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:11.863822,2023-07-28 04:00:02.640405,False,6,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:12.926716,2023-07-28 04:00:02.640405,False,6,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:13.243120,2023-07-28 04:00:02.640405,False,7,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:14.159270,2023-07-28 04:00:02.640405,False,8,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:15.536640,2023-07-28 04:00:02.640405,False,9,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:22.939482,2023-07-28 04:00:02.640405,False,9,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:25.057082,2023-07-28 04:00:02.640405,False,10,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:32.954554,2023-07-28 04:00:02.640405,False,10,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:42.971407,2023-07-28 04:00:02.640405,False,10,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:01:50.299094,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:01:52.970101,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:02.984269,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:13.002383,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:23.019356,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:33.040131,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:43.028782,2023-07-28 04:00:02.640405,False,11,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:02:46.447528,2023-07-28 04:00:02.640405,False,12,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:02:46.473841,2023-07-28 04:00:02.640405,False,13,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:02:46.525149,2023-07-28 04:00:02.640405,False,14,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:02:53.033019,2023-07-28 04:00:02.640405,False,14,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:00.134429,2023-07-28 04:00:02.640405,False,15,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:03:03.043317,2023-07-28 04:00:02.640405,False,15,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:13.063842,2023-07-28 04:00:02.640405,False,15,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:23.070382,2023-07-28 04:00:02.640405,False,15,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:24.494997,2023-07-28 04:00:02.640405,False,16,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:03:33.075331,2023-07-28 04:00:02.640405,False,16,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:43.081606,2023-07-28 04:00:02.640405,False,16,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:47.022516,2023-07-28 04:00:02.640405,False,17,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:03:53.102343,2023-07-28 04:00:02.640405,False,17,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:03:54.639028,2023-07-28 04:00:02.640405,False,18,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:04:03.112348,2023-07-28 04:00:02.640405,False,18,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:04:13.116479,2023-07-28 04:00:02.640405,False,18,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:04:23.134979,2023-07-28 04:00:02.640405,False,18,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:04:27.408222,2023-07-28 04:00:02.640405,False,19,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:04:33.145787,2023-07-28 04:00:02.640405,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:04:43.147998,2023-07-28 04:00:02.640405,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:04:53.162689,2023-07-28 04:00:02.640405,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:03.175103,2023-07-28 04:00:02.640405,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:04.963895,2023-07-28 04:00:02.640405,False,20,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:05:13.174946,2023-07-28 04:00:02.640405,False,20,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:20.304194,2023-07-28 04:00:02.640405,False,21,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:05:23.199640,2023-07-28 04:00:02.640405,False,21,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:33.206363,2023-07-28 04:00:02.640405,False,21,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:43.215796,2023-07-28 04:00:02.640405,False,21,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:53.213994,2023-07-28 04:00:02.640405,False,21,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:05:58.408641,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:06:03.237324,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:13.246737,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:23.254809,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:33.269520,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:43.269530,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:53.297159,2023-07-28 04:00:02.640405,False,22,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:06:57.899215,2023-07-28 04:00:02.640405,False,23,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:06:58.020147,2023-07-28 04:00:02.640405,False,24,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:00.330413,2023-07-28 04:00:02.640405,False,25,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:01.038087,2023-07-28 04:00:02.640405,False,26,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:03.299274,2023-07-28 04:00:02.640405,False,26,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:07:10.025064,2023-07-28 04:00:02.640405,False,27,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:13.312360,2023-07-28 04:00:02.640405,False,27,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:07:23.316597,2023-07-28 04:00:02.640405,False,27,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:07:31.533143,2023-07-28 04:00:02.640405,False,28,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:33.320521,2023-07-28 04:00:02.640405,False,28,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:07:41.574041,2023-07-28 04:00:02.640405,False,29,0,0,0,0,on_message,ACTION,insert, ""
2023-07-28T04:07:43.331436,2023-07-28 04:00:02.640405,False,29,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:07:53.350640,2023-07-28 04:00:02.640405,False,29,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-28T04:08:03.362731,2023-07-28 04:00:02.640405,False,29,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
