timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-23T16:00:03.679855,2023-07-23 16:00:03.653699,True,0,0,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-23T16:00:03.695147,2023-07-23 16:00:03.653699,True,0,0,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-23T16:00:03.726136,2023-07-23 16:00:03.653699,False,0,0,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-23T16:00:04.274660,2023-07-23 16:00:03.653699,False,0,0,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-23T16:00:04.300465,2023-07-23 16:00:03.653699,False,1,0,0,0,0,on_message,ACTION,partial, ""
2023-07-23T16:00:07.038655,2023-07-23 16:00:03.653699,False,2,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:07.341487,2023-07-23 16:00:03.653699,False,3,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:07.393119,2023-07-23 16:00:03.653699,False,4,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:08.160607,2023-07-23 16:00:03.653699,False,5,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:08.873051,2023-07-23 16:00:03.653699,False,6,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:10.110511,2023-07-23 16:00:03.653699,False,7,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:10.712560,2023-07-23 16:00:03.653699,False,8,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:11.032318,2023-07-23 16:00:03.653699,False,9,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:12.044694,2023-07-23 16:00:03.653699,False,10,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:13.172381,2023-07-23 16:00:03.653699,False,11,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:13.479524,2023-07-23 16:00:03.653699,False,12,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:13.500174,2023-07-23 16:00:03.653699,False,13,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:13.653706,2023-07-23 16:00:03.653699,False,14,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:14.094869,2023-07-23 16:00:03.653699,False,15,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:15.941514,2023-07-23 16:00:03.653699,False,16,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:16.244580,2023-07-23 16:00:03.653699,False,17,0,0,0,0,on_message,ACTION,insert, ""
2023-07-23T16:00:18.091843,2023-07-23 16:00:03.653699,False,18,0,0,0,0,on_message,ACTION,insert, ""
