timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-26T16:00:03.807262,2023-07-26 16:00:03.786303,True,0,0,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-26T16:00:03.822618,2023-07-26 16:00:03.786303,True,0,0,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-26T16:00:03.849484,2023-07-26 16:00:03.786303,False,0,0,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-26T16:00:04.602139,2023-07-26 16:00:03.786303,False,0,0,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-26T16:00:04.623997,2023-07-26 16:00:03.786303,False,1,0,0,0,0,on_message,ACTION,partial, ""
2023-07-26T16:00:12.586853,2023-07-26 16:00:03.786303,False,2,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:00:24.166983,2023-07-26 16:00:03.786303,False,2,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:00:34.091130,2023-07-26 16:00:03.786303,False,2,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:00:34.710423,2023-07-26 16:00:03.786303,False,3,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:00:40.126381,2023-07-26 16:00:03.786303,False,4,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:00:44.227675,2023-07-26 16:00:03.786303,False,4,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:00:52.216543,2023-07-26 16:00:03.786303,False,5,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:00:54.365371,2023-07-26 16:00:03.786303,False,5,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:00:55.590352,2023-07-26 16:00:03.786303,False,6,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:01:04.202174,2023-07-26 16:00:03.786303,False,6,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:01:12.998538,2023-07-26 16:00:03.786303,False,7,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:01:13.040306,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:01:14.339992,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:01:24.477192,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:01:34.294820,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:01:44.435010,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:01:54.275864,2023-07-26 16:00:03.786303,False,8,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:02:02.567036,2023-07-26 16:00:03.786303,False,9,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:02:02.614164,2023-07-26 16:00:03.786303,False,10,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:02:02.661121,2023-07-26 16:00:03.786303,False,11,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:02:02.697351,2023-07-26 16:00:03.786303,False,12,0,0,0,0,on_message,ACTION,insert, ""
2023-07-26T16:02:04.409531,2023-07-26 16:00:03.786303,False,12,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-26T16:02:14.541477,2023-07-26 16:00:03.786303,False,12,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
