timestamp, last_update, init, num_updates, num_errors, total_pong, total_timeout, total_reconnect, func_name, state, update, message
2023-07-27T04:00:02.990655,2023-07-27 04:00:02.959897,True,0,0,0,0,0,on_open,OPEN,ok, "Connection opened on websocket!"
2023-07-27T04:00:03.021286,2023-07-27 04:00:02.959897,True,0,0,0,0,0,on_open,SUBSCRIBE,send, "{'op': 'subscribe', 'args': ['trade:XBTUSD']}"
2023-07-27T04:00:03.047243,2023-07-27 04:00:02.959897,False,0,0,0,0,0,on_message,INFO,limit, "{'remaining': 179}"
2023-07-27T04:00:03.549643,2023-07-27 04:00:02.959897,False,0,0,0,0,0,on_message,SUBSCRIBE,True, "trade:XBTUSD"
2023-07-27T04:00:03.560099,2023-07-27 04:00:02.959897,False,1,0,0,0,0,on_message,ACTION,partial, ""
2023-07-27T04:00:09.994337,2023-07-27 04:00:02.959897,False,2,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:10.030638,2023-07-27 04:00:02.959897,False,3,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:10.922592,2023-07-27 04:00:02.959897,False,4,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:11.224399,2023-07-27 04:00:02.959897,False,5,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:12.151113,2023-07-27 04:00:02.959897,False,6,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:12.453309,2023-07-27 04:00:02.959897,False,7,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:13.629181,2023-07-27 04:00:02.959897,False,8,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:15.221910,2023-07-27 04:00:02.959897,False,9,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:15.536029,2023-07-27 04:00:02.959897,False,10,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:16.144814,2023-07-27 04:00:02.959897,False,11,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:17.067325,2023-07-27 04:00:02.959897,False,12,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:17.628937,2023-07-27 04:00:02.959897,False,13,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:18.601253,2023-07-27 04:00:02.959897,False,14,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:19.623542,2023-07-27 04:00:02.959897,False,15,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:20.137363,2023-07-27 04:00:02.959897,False,16,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:21.366147,2023-07-27 04:00:02.959897,False,17,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:22.288490,2023-07-27 04:00:02.959897,False,18,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:22.898996,2023-07-27 04:00:02.959897,False,19,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:23.512317,2023-07-27 04:00:02.959897,False,19,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:00:24.132203,2023-07-27 04:00:02.959897,False,20,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:24.741294,2023-07-27 04:00:02.959897,False,21,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:27.514444,2023-07-27 04:00:02.959897,False,22,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:30.276223,2023-07-27 04:00:02.959897,False,23,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:33.049546,2023-07-27 04:00:02.959897,False,24,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:33.342852,2023-07-27 04:00:02.959897,False,24,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:00:43.484223,2023-07-27 04:00:02.959897,False,24,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:00:44.673228,2023-07-27 04:00:02.959897,False,25,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:45.329065,2023-07-27 04:00:02.959897,False,26,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:46.868797,2023-07-27 04:00:02.959897,False,27,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:51.165986,2023-07-27 04:00:02.959897,False,28,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:00:53.628278,2023-07-27 04:00:02.959897,False,28,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:00:58.949046,2023-07-27 04:00:02.959897,False,29,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:01:00.079966,2023-07-27 04:00:02.959897,False,30,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:01:03.457528,2023-07-27 04:00:02.959897,False,30,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:01:13.568644,2023-07-27 04:00:02.959897,False,30,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:01:13.897633,2023-07-27 04:00:02.959897,False,31,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:01:19.115128,2023-07-27 04:00:02.959897,False,32,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:01:22.192395,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_message,ACTION,insert, ""
2023-07-27T04:01:23.427039,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:01:33.559583,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:01:43.400374,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:01:53.537765,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:02:03.660587,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:02:13.506274,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:02:23.638625,2023-07-27 04:00:02.959897,False,33,0,0,0,0,on_pong,HEARTBEAT,response, "pong"
2023-07-27T04:02:27.319261,2023-07-27 04:00:02.959897,False,34,0,0,0,0,on_message,ACTION,insert, ""
